"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"13688","26.693800649","172.16.10.9","172.16.20.9","TCP","2962","0.001956927","5004  >  57968 [PSH, ACK] Seq=1560945 Ack=1 Win=85 Len=2896 TSval=2165921711 TSecr=3655903099 [TCP segment of a reassembled PDU]"
"13732","26.772516771","172.16.10.9","172.16.20.9","TCP","2962","0.001000731","5004  >  57968 [PSH, ACK] Seq=1563841 Ack=1 Win=85 Len=2896 TSval=2165921773 TSecr=3655903161 [TCP segment of a reassembled PDU]"
"13739","26.792154225","172.16.10.9","172.16.20.9","TCP","2962","0.008929558","5004  >  57968 [PSH, ACK] Seq=1566737 Ack=1 Win=85 Len=2896 TSval=2165921784 TSecr=3655903172 [TCP segment of a reassembled PDU]"
"13783","26.868018364","172.16.10.9","172.16.20.9","TCP","2962","0.001186012","5004  >  57968 [PSH, ACK] Seq=1569633 Ack=1 Win=85 Len=2896 TSval=2165921863 TSecr=3655903251 [TCP segment of a reassembled PDU]"
"13790","26.885134184","172.16.10.9","172.16.20.9","TCP","2962","0.003084860","5004  >  57968 [PSH, ACK] Seq=1572529 Ack=1 Win=85 Len=2896 TSval=2165921883 TSecr=3655903271 [TCP segment of a reassembled PDU]"
"13834","26.997666851","172.16.10.9","172.16.20.9","TCP","2962","0.000003424","5004  >  57968 [PSH, ACK] Seq=1575425 Ack=1 Win=85 Len=2896 TSval=2165921960 TSecr=3655903348 [TCP segment of a reassembled PDU]"
"13841","27.008041927","172.16.10.9","172.16.20.9","TCP","2962","0.001514044","5004  >  57968 [PSH, ACK] Seq=1578321 Ack=1 Win=85 Len=2896 TSval=2165921976 TSecr=3655903364 [TCP segment of a reassembled PDU]"
"13884","27.098172123","172.16.10.9","172.16.20.9","TCP","2962","0.000814073","5004  >  57968 [PSH, ACK] Seq=1581217 Ack=1 Win=85 Len=2896 TSval=2165922089 TSecr=3655903477 [TCP segment of a reassembled PDU]"
"13892","27.113701848","172.16.10.9","172.16.20.9","TCP","2962","0.002017488","5004  >  57968 [PSH, ACK] Seq=1584113 Ack=1 Win=85 Len=2896 TSval=2165922099 TSecr=3655903487 [TCP segment of a reassembled PDU]"
"13935","27.203275399","172.16.10.9","172.16.20.9","TCP","2962","0.001897492","5004  >  57968 [PSH, ACK] Seq=1587009 Ack=1 Win=85 Len=2896 TSval=2165922189 TSecr=3655903577 [TCP segment of a reassembled PDU]"
"13943","27.215293633","172.16.10.9","172.16.20.9","TCP","2962","0.001416753","5004  >  57968 [PSH, ACK] Seq=1589905 Ack=1 Win=85 Len=2896 TSval=2165922205 TSecr=3655903593 [TCP segment of a reassembled PDU]"
"13986","27.282050538","172.16.10.9","172.16.20.9","TCP","2962","0.000000347","5004  >  57968 [PSH, ACK] Seq=1592801 Ack=1 Win=85 Len=2896 TSval=2165922294 TSecr=3655903682 [TCP segment of a reassembled PDU]"
"13994","27.297515746","172.16.10.9","172.16.20.9","TCP","2962","0.001503553","5004  >  57968 [PSH, ACK] Seq=1595697 Ack=1 Win=85 Len=2896 TSval=2165922306 TSecr=3655903694 [TCP segment of a reassembled PDU]"
"14036","27.370279281","172.16.10.9","172.16.20.9","TCP","2962","0.000247451","5004  >  57968 [PSH, ACK] Seq=1598593 Ack=1 Win=85 Len=2896 TSval=2165922373 TSecr=3655903761 [TCP segment of a reassembled PDU]"
"14045","27.383683252","172.16.10.9","172.16.20.9","TCP","2962","0.000941129","5004  >  57968 [PSH, ACK] Seq=1601489 Ack=1 Win=85 Len=2896 TSval=2165922388 TSecr=3655903776 [TCP segment of a reassembled PDU]"
"14086","27.461155310","172.16.10.9","172.16.20.9","TCP","2962","0.003057793","5004  >  57968 [PSH, ACK] Seq=1604385 Ack=1 Win=85 Len=2896 TSval=2165922461 TSecr=3655903849 [TCP segment of a reassembled PDU]"
"14096","27.475524593","172.16.10.9","172.16.20.9","TCP","2962","0.001926030","5004  >  57968 [PSH, ACK] Seq=1607281 Ack=1 Win=85 Len=2896 TSval=2165922474 TSecr=3655903862 [TCP segment of a reassembled PDU]"
"14137","27.562028161","172.16.10.9","172.16.20.9","TCP","2962","0.006899622","5004  >  57968 [PSH, ACK] Seq=1610177 Ack=1 Win=85 Len=2896 TSval=2165922552 TSecr=3655903940 [TCP segment of a reassembled PDU]"
"14147","27.598762944","172.16.10.9","172.16.20.9","TCP","2962","0.001409823","5004  >  57968 [PSH, ACK] Seq=1613073 Ack=1 Win=85 Len=2896 TSval=2165922566 TSecr=3655903954 [TCP segment of a reassembled PDU]"
"14185","27.676894644","172.16.10.9","172.16.20.9","TCP","2962","0.001411734","5004  >  57968 [PSH, ACK] Seq=1615969 Ack=1 Win=85 Len=2896 TSval=2165922653 TSecr=3655904041 [TCP segment of a reassembled PDU]"
"14198","27.696717639","172.16.10.9","172.16.20.9","TCP","2962","0.001442452","5004  >  57968 [PSH, ACK] Seq=1618865 Ack=1 Win=85 Len=2896 TSval=2165922689 TSecr=3655904077 [TCP segment of a reassembled PDU]"
"14236","27.759674239","172.16.10.9","172.16.20.9","TCP","2962","0.001790738","5004  >  57968 [PSH, ACK] Seq=1621761 Ack=1 Win=85 Len=2896 TSval=2165922768 TSecr=3655904155 [TCP segment of a reassembled PDU]"
"14249","27.778987182","172.16.10.9","172.16.20.9","TCP","2962","0.000972447","5004  >  57968 [PSH, ACK] Seq=1624657 Ack=1 Win=85 Len=2896 TSval=2165922787 TSecr=3655904175 [TCP segment of a reassembled PDU]"
"14287","27.860153643","172.16.10.9","172.16.20.9","TCP","2962","0.001888402","5004  >  57968 [PSH, ACK] Seq=1627553 Ack=1 Win=85 Len=2896 TSval=2165922850 TSecr=3655904238 [TCP segment of a reassembled PDU]"
"14300","27.886725751","172.16.10.9","172.16.20.9","TCP","2962","0.000000389","5004  >  57968 [PSH, ACK] Seq=1630449 Ack=1 Win=85 Len=2896 TSval=2165922870 TSecr=3655904258 [TCP segment of a reassembled PDU]"
"14338","27.952726078","172.16.10.9","172.16.20.9","TCP","2962","0.002501719","5004  >  57968 [PSH, ACK] Seq=1633345 Ack=1 Win=85 Len=2896 TSval=2165922951 TSecr=3655904339 [TCP segment of a reassembled PDU]"
"14350","27.988813205","172.16.10.9","172.16.20.9","TCP","2962","0.009477876","5004  >  57968 [PSH, ACK] Seq=1636241 Ack=1 Win=85 Len=2896 TSval=2165922977 TSecr=3655904365 [TCP segment of a reassembled PDU]"
"14389","28.080351917","172.16.10.9","172.16.20.9","TCP","2962","0.000901308","5004  >  57968 [PSH, ACK] Seq=1639137 Ack=1 Win=85 Len=2896 TSval=2165923044 TSecr=3655904432 [TCP segment of a reassembled PDU]"
"14406","28.125965748","172.16.10.9","172.16.20.9","TCP","2962","0.003347239","5004  >  57968 [PSH, ACK] Seq=1642033 Ack=1 Win=85 Len=2896 TSval=2165923089 TSecr=3655904471 [TCP segment of a reassembled PDU]"
"14440","28.207815507","172.16.10.9","172.16.20.9","TCP","2962","0.008591784","5004  >  57968 [PSH, ACK] Seq=1644929 Ack=1 Win=85 Len=2896 TSval=2165923171 TSecr=3655904559 [TCP segment of a reassembled PDU]"
"14457","28.238136455","172.16.10.9","172.16.20.9","TCP","2962","0.001422463","5004  >  57968 [PSH, ACK] Seq=1647825 Ack=1 Win=85 Len=2896 TSval=2165923217 TSecr=3655904605 [TCP segment of a reassembled PDU]"
"14491","28.299418847","172.16.10.9","172.16.20.9","TCP","2962","0.003784898","5004  >  57968 [PSH, ACK] Seq=1650721 Ack=1 Win=85 Len=2896 TSval=2165923299 TSecr=3655904687 [TCP segment of a reassembled PDU]"
"14508","28.324599561","172.16.10.9","172.16.20.9","TCP","2962","0.000003345","5004  >  57968 [PSH, ACK] Seq=1653617 Ack=1 Win=85 Len=2896 TSval=2165923329 TSecr=3655904717 [TCP segment of a reassembled PDU]"
"14542","28.395735666","172.16.10.9","172.16.20.9","TCP","2962","0.001818212","5004  >  57968 [PSH, ACK] Seq=1656513 Ack=1 Win=85 Len=2896 TSval=2165923390 TSecr=3655904778 [TCP segment of a reassembled PDU]"
"14558","28.419756978","172.16.10.9","172.16.20.9","TCP","2962","0.002018929","5004  >  57968 [PSH, ACK] Seq=1659409 Ack=1 Win=85 Len=2896 TSval=2165923415 TSecr=3655904803 [TCP segment of a reassembled PDU]"
"14593","28.474162136","172.16.10.9","172.16.20.9","TCP","2962","0.000000761","5004  >  57968 [PSH, ACK] Seq=1662305 Ack=1 Win=85 Len=2896 TSval=2165923486 TSecr=3655904874 [TCP segment of a reassembled PDU]"
"14609","28.498606464","172.16.10.9","172.16.20.9","TCP","2962","0.002033800","5004  >  57968 [PSH, ACK] Seq=1665201 Ack=1 Win=85 Len=2896 TSval=2165923512 TSecr=3655904900 [TCP segment of a reassembled PDU]"
"14643","28.568135244","172.16.10.9","172.16.20.9","TCP","2962","0.001737633","5004  >  57968 [PSH, ACK] Seq=1668097 Ack=1 Win=85 Len=2896 TSval=2165923565 TSecr=3655904953 [TCP segment of a reassembled PDU]"
"14660","28.596193317","172.16.10.9","172.16.20.9","TCP","2962","0.000000375","5004  >  57968 [PSH, ACK] Seq=1670993 Ack=1 Win=85 Len=2896 TSval=2165923590 TSecr=3655904977 [TCP segment of a reassembled PDU]"
"14694","28.650184305","172.16.10.9","172.16.20.9","TCP","2962","0.001168385","5004  >  57968 [PSH, ACK] Seq=1673889 Ack=1 Win=85 Len=2896 TSval=2165923662 TSecr=3655905049 [TCP segment of a reassembled PDU]"
"14709","28.677500314","172.16.10.9","172.16.20.9","TCP","2962","0.001116801","5004  >  57968 [PSH, ACK] Seq=1676785 Ack=1 Win=85 Len=2896 TSval=2165923687 TSecr=3655905075 [TCP segment of a reassembled PDU]"
"14745","28.731607491","172.16.10.9","172.16.20.9","TCP","2962","0.000663193","5004  >  57968 [PSH, ACK] Seq=1679681 Ack=1 Win=85 Len=2896 TSval=2165923741 TSecr=3655905129 [TCP segment of a reassembled PDU]"
"14760","28.757073570","172.16.10.9","172.16.20.9","TCP","2962","0.001239020","5004  >  57968 [PSH, ACK] Seq=1682577 Ack=1 Win=85 Len=2896 TSval=2165923768 TSecr=3655905156 [TCP segment of a reassembled PDU]"
"14796","28.834377228","172.16.10.9","172.16.20.9","TCP","2962","0.000000368","5004  >  57968 [PSH, ACK] Seq=1685473 Ack=1 Win=85 Len=2896 TSval=2165923823 TSecr=3655905211 [TCP segment of a reassembled PDU]"
"14811","28.856966657","172.16.10.9","172.16.20.9","TCP","2962","0.001111597","5004  >  57968 [PSH, ACK] Seq=1688369 Ack=1 Win=85 Len=2896 TSval=2165923848 TSecr=3655905236 [TCP segment of a reassembled PDU]"
"14847","28.919603028","172.16.10.9","172.16.20.9","TCP","2962","0.000000293","5004  >  57968 [PSH, ACK] Seq=1691265 Ack=1 Win=85 Len=2896 TSval=2165923927 TSecr=3655905315 [TCP segment of a reassembled PDU]"
"14862","28.942201981","172.16.10.9","172.16.20.9","TCP","2962","0.001229257","5004  >  57968 [PSH, ACK] Seq=1694161 Ack=1 Win=85 Len=2896 TSval=2165923948 TSecr=3655905335 [TCP segment of a reassembled PDU]"
"14897","29.024875741","172.16.10.9","172.16.20.9","TCP","2962","0.000000607","5004  >  57968 [PSH, ACK] Seq=1697057 Ack=1 Win=85 Len=2896 TSval=2165924010 TSecr=3655905398 [TCP segment of a reassembled PDU]"
"14913","29.065138745","172.16.10.9","172.16.20.9","TCP","2962","0.002013385","5004  >  57968 [PSH, ACK] Seq=1699953 Ack=1 Win=85 Len=2896 TSval=2165924033 TSecr=3655905421 [TCP segment of a reassembled PDU]"
"14947","29.124863920","172.16.10.9","172.16.20.9","TCP","2962","0.003068999","5004  >  57968 [PSH, ACK] Seq=1702849 Ack=1 Win=85 Len=2896 TSval=2165924116 TSecr=3655905503 [TCP segment of a reassembled PDU]"
"14964","29.156430082","172.16.10.9","172.16.20.9","TCP","2962","0.000623100","5004  >  57968 [PSH, ACK] Seq=1705745 Ack=1 Win=85 Len=2896 TSval=2165924156 TSecr=3655905544 [TCP segment of a reassembled PDU]"
"14998","29.207679602","172.16.10.9","172.16.20.9","TCP","2962","0.002049726","5004  >  57968 [PSH, ACK] Seq=1708641 Ack=1 Win=85 Len=2896 TSval=2165924216 TSecr=3655905604 [TCP segment of a reassembled PDU]"
"15015","29.236146021","172.16.10.9","172.16.20.9","TCP","2962","0.001168699","5004  >  57968 [PSH, ACK] Seq=1711537 Ack=1 Win=85 Len=2896 TSval=2165924247 TSecr=3655905635 [TCP segment of a reassembled PDU]"
"15049","29.295336461","172.16.10.9","172.16.20.9","TCP","2962","0.002118374","5004  >  57968 [PSH, ACK] Seq=1714433 Ack=1 Win=85 Len=2896 TSval=2165924298 TSecr=3655905686 [TCP segment of a reassembled PDU]"
"15066","29.325892837","172.16.10.9","172.16.20.9","TCP","2962","0.001741904","5004  >  57968 [PSH, ACK] Seq=1717329 Ack=1 Win=85 Len=2896 TSval=2165924327 TSecr=3655905715 [TCP segment of a reassembled PDU]"
"15100","29.391310542","172.16.10.9","172.16.20.9","TCP","2962","0.001725583","5004  >  57968 [PSH, ACK] Seq=1720225 Ack=1 Win=85 Len=2896 TSval=2165924386 TSecr=3655905774 [TCP segment of a reassembled PDU]"
"15117","29.421423131","172.16.10.9","172.16.20.9","TCP","2962","0.003352153","5004  >  57968 [PSH, ACK] Seq=1723121 Ack=1 Win=85 Len=2896 TSval=2165924417 TSecr=3655905804 [TCP segment of a reassembled PDU]"
"15148","29.472507794","172.16.10.9","172.16.20.9","TCP","2962","0.000799823","5004  >  57968 [PSH, ACK] Seq=1726017 Ack=1 Win=85 Len=2896 TSval=2165924482 TSecr=3655905870 [TCP segment of a reassembled PDU]"
"15165","29.507518598","172.16.10.9","172.16.20.9","TCP","2962","0.000000705","5004  >  57968 [PSH, ACK] Seq=1728913 Ack=1 Win=85 Len=2896 TSval=2165924513 TSecr=3655905901 [TCP segment of a reassembled PDU]"
"15199","29.576439138","172.16.10.9","172.16.20.9","TCP","2962","0.001614648","5004  >  57968 [PSH, ACK] Seq=1731809 Ack=1 Win=85 Len=2896 TSval=2165924563 TSecr=3655905951 [TCP segment of a reassembled PDU]"
"15215","29.606088330","172.16.10.9","172.16.20.9","TCP","2962","0.001212708","5004  >  57968 [PSH, ACK] Seq=1734705 Ack=1 Win=85 Len=2896 TSval=2165924599 TSecr=3655905987 [TCP segment of a reassembled PDU]"
"15250","29.685965321","172.16.10.9","172.16.20.9","TCP","2962","0.002463722","5004  >  57968 [PSH, ACK] Seq=1737601 Ack=1 Win=85 Len=2896 TSval=2165924667 TSecr=3655906055 [TCP segment of a reassembled PDU]"
"15265","29.710133950","172.16.10.9","172.16.20.9","TCP","2962","0.002121580","5004  >  57968 [PSH, ACK] Seq=1740497 Ack=1 Win=85 Len=2896 TSval=2165924697 TSecr=3655906085 [TCP segment of a reassembled PDU]"
"15301","29.772631932","172.16.10.9","172.16.20.9","TCP","2962","0.001424182","5004  >  57968 [PSH, ACK] Seq=1743393 Ack=1 Win=85 Len=2896 TSval=2165924777 TSecr=3655906164 [TCP segment of a reassembled PDU]"
"15316","29.795995562","172.16.10.9","172.16.20.9","TCP","2962","0.001687533","5004  >  57968 [PSH, ACK] Seq=1746289 Ack=1 Win=85 Len=2896 TSval=2165924801 TSecr=3655906189 [TCP segment of a reassembled PDU]"
"15352","29.875484477","172.16.10.9","172.16.20.9","TCP","2962","0.002467960","5004  >  57968 [PSH, ACK] Seq=1749185 Ack=1 Win=85 Len=2896 TSval=2165924863 TSecr=3655906251 [TCP segment of a reassembled PDU]"
"15367","29.898758035","172.16.10.9","172.16.20.9","TCP","2962","0.001102410","5004  >  57968 [PSH, ACK] Seq=1752081 Ack=1 Win=85 Len=2896 TSval=2165924887 TSecr=3655906275 [TCP segment of a reassembled PDU]"
"15403","29.954605473","172.16.10.9","172.16.20.9","TCP","2962","0.001013450","5004  >  57968 [PSH, ACK] Seq=1754977 Ack=1 Win=85 Len=2896 TSval=2165924966 TSecr=3655906354 [TCP segment of a reassembled PDU]"
"15418","29.981110679","172.16.10.9","172.16.20.9","TCP","2962","0.001779818","5004  >  57968 [PSH, ACK] Seq=1757873 Ack=1 Win=85 Len=2896 TSval=2165924993 TSecr=3655906379 [TCP segment of a reassembled PDU]"
"15454","30.043607136","172.16.10.9","172.16.20.9","TCP","2962","0.001887404","5004  >  57968 [PSH, ACK] Seq=1760769 Ack=1 Win=85 Len=2896 TSval=2165925045 TSecr=3655906433 [TCP segment of a reassembled PDU]"
"15469","30.073514175","172.16.10.9","172.16.20.9","TCP","2962","0.000844560","5004  >  57968 [PSH, ACK] Seq=1763665 Ack=1 Win=85 Len=2896 TSval=2165925073 TSecr=3655906460 [TCP segment of a reassembled PDU]"
"15505","30.148001564","172.16.10.9","172.16.20.9","TCP","2962","0.016262999","5004  >  57968 [PSH, ACK] Seq=1766561 Ack=1 Win=85 Len=2896 TSval=2165925134 TSecr=3655906522 [TCP segment of a reassembled PDU]"
"15519","30.181000582","172.16.10.9","172.16.20.9","TCP","2962","0.005439892","5004  >  57968 [PSH, ACK] Seq=1769457 Ack=1 Win=85 Len=2896 TSval=2165925164 TSecr=3655906552 [TCP segment of a reassembled PDU]"
"15556","30.269003152","172.16.10.9","172.16.20.9","TCP","2962","0.001521126","5004  >  57968 [PSH, ACK] Seq=1772353 Ack=1 Win=85 Len=2896 TSval=2165925239 TSecr=3655906627 [TCP segment of a reassembled PDU]"
"15570","30.291369970","172.16.10.9","172.16.20.9","TCP","2962","0.001279243","5004  >  57968 [PSH, ACK] Seq=1775249 Ack=1 Win=85 Len=2896 TSval=2165925272 TSecr=3655906660 [TCP segment of a reassembled PDU]"
"15607","30.371750833","172.16.10.9","172.16.20.9","TCP","2962","0.001574498","5004  >  57968 [PSH, ACK] Seq=1778145 Ack=1 Win=85 Len=2896 TSval=2165925360 TSecr=3655906748 [TCP segment of a reassembled PDU]"
"15621","30.396798487","172.16.10.9","172.16.20.9","TCP","2962","0.005021147","5004  >  57968 [PSH, ACK] Seq=1781041 Ack=1 Win=85 Len=2896 TSval=2165925382 TSecr=3655906770 [TCP segment of a reassembled PDU]"
"15658","30.479879717","172.16.10.9","172.16.20.9","TCP","2962","0.001452599","5004  >  57968 [PSH, ACK] Seq=1783937 Ack=1 Win=85 Len=2896 TSval=2165925462 TSecr=3655906850 [TCP segment of a reassembled PDU]"
"15673","30.501507603","172.16.10.9","172.16.20.9","TCP","2962","0.001509050","5004  >  57968 [PSH, ACK] Seq=1786833 Ack=1 Win=85 Len=2896 TSval=2165925488 TSecr=3655906876 [TCP segment of a reassembled PDU]"
"15710","30.571929583","172.16.10.9","172.16.20.9","TCP","2962","0.002156847","5004  >  57968 [PSH, ACK] Seq=1789729 Ack=1 Win=85 Len=2896 TSval=2165925570 TSecr=3655906958 [TCP segment of a reassembled PDU]"
"15724","30.593045038","172.16.10.9","172.16.20.9","TCP","2962","0.001833573","5004  >  57968 [PSH, ACK] Seq=1792625 Ack=1 Win=85 Len=2896 TSval=2165925592 TSecr=3655906980 [TCP segment of a reassembled PDU]"
"15761","30.663821441","172.16.10.9","172.16.20.9","TCP","2962","0.001402963","5004  >  57968 [PSH, ACK] Seq=1795521 Ack=1 Win=85 Len=2896 TSval=2165925663 TSecr=3655907050 [TCP segment of a reassembled PDU]"
"15775","30.694049348","172.16.10.9","172.16.20.9","TCP","2962","0.003693456","5004  >  57968 [PSH, ACK] Seq=1798417 Ack=1 Win=85 Len=2896 TSval=2165925684 TSecr=3655907072 [TCP segment of a reassembled PDU]"
"15812","30.771614529","172.16.10.9","172.16.20.9","TCP","2962","0.001571459","5004  >  57968 [PSH, ACK] Seq=1801313 Ack=1 Win=85 Len=2896 TSval=2165925754 TSecr=3655907142 [TCP segment of a reassembled PDU]"
"15826","30.805136906","172.16.10.9","172.16.20.9","TCP","2962","0.001607265","5004  >  57968 [PSH, ACK] Seq=1804209 Ack=1 Win=85 Len=2896 TSval=2165925785 TSecr=3655907173 [TCP segment of a reassembled PDU]"
"15863","30.881021389","172.16.10.9","172.16.20.9","TCP","2962","0.000000383","5004  >  57968 [PSH, ACK] Seq=1807105 Ack=1 Win=85 Len=2896 TSval=2165925862 TSecr=3655907250 [TCP segment of a reassembled PDU]"
"15877","30.909495665","172.16.10.9","172.16.20.9","TCP","2962","0.002028024","5004  >  57968 [PSH, ACK] Seq=1810001 Ack=1 Win=85 Len=2896 TSval=2165925896 TSecr=3655907284 [TCP segment of a reassembled PDU]"
"15911","30.968418017","172.16.10.9","172.16.20.9","TCP","2962","0.000578133","5004  >  57968 [PSH, ACK] Seq=1812897 Ack=1 Win=85 Len=2896 TSval=2165925972 TSecr=3655907360 [TCP segment of a reassembled PDU]"
"15928","31.007923645","172.16.10.9","172.16.20.9","TCP","2962","0.002681666","5004  >  57968 [PSH, ACK] Seq=1815793 Ack=1 Win=85 Len=2896 TSval=2165926000 TSecr=3655907388 [TCP segment of a reassembled PDU]"
"15961","31.076694910","172.16.10.9","172.16.20.9","TCP","2962","0.000000262","5004  >  57968 [PSH, ACK] Seq=1818689 Ack=1 Win=85 Len=2896 TSval=2165926059 TSecr=3655907447 [TCP segment of a reassembled PDU]"
"15979","31.113653085","172.16.10.9","172.16.20.9","TCP","2962","0.000000628","5004  >  57968 [PSH, ACK] Seq=1821585 Ack=1 Win=85 Len=2896 TSval=2165926099 TSecr=3655907486 [TCP segment of a reassembled PDU]"
"16011","31.174110139","172.16.10.9","172.16.20.9","TCP","2962","0.000000274","5004  >  57968 [PSH, ACK] Seq=1824481 Ack=1 Win=85 Len=2896 TSval=2165926168 TSecr=3655907555 [TCP segment of a reassembled PDU]"
"16029","31.206724449","172.16.10.9","172.16.20.9","TCP","2962","0.001501542","5004  >  57968 [PSH, ACK] Seq=1827377 Ack=1 Win=85 Len=2896 TSval=2165926204 TSecr=3655907592 [TCP segment of a reassembled PDU]"
"16061","31.271531133","172.16.10.9","172.16.20.9","TCP","2962","0.000966143","5004  >  57968 [PSH, ACK] Seq=1830273 Ack=1 Win=85 Len=2896 TSval=2165926265 TSecr=3655907653 [TCP segment of a reassembled PDU]"
"16078","31.306208895","172.16.10.9","172.16.20.9","TCP","2962","0.001330066","5004  >  57968 [PSH, ACK] Seq=1833169 Ack=1 Win=85 Len=2896 TSval=2165926297 TSecr=3655907685 [TCP segment of a reassembled PDU]"
"16112","31.367299993","172.16.10.9","172.16.20.9","TCP","2962","0.004649145","5004  >  57968 [PSH, ACK] Seq=1836065 Ack=1 Win=85 Len=2896 TSval=2165926362 TSecr=3655907750 [TCP segment of a reassembled PDU]"
"16129","31.391458114","172.16.10.9","172.16.20.9","TCP","2962","0.001335723","5004  >  57968 [PSH, ACK] Seq=1838961 Ack=1 Win=85 Len=2896 TSval=2165926397 TSecr=3655907785 [TCP segment of a reassembled PDU]"
"16163","31.446822813","172.16.10.9","172.16.20.9","TCP","2962","0.001398301","5004  >  57968 [PSH, ACK] Seq=1841857 Ack=1 Win=85 Len=2896 TSval=2165926459 TSecr=3655907847 [TCP segment of a reassembled PDU]"
"16180","31.480425009","172.16.10.9","172.16.20.9","TCP","2962","0.001548696","5004  >  57968 [PSH, ACK] Seq=1844753 Ack=1 Win=85 Len=2896 TSval=2165926482 TSecr=3655907870 [TCP segment of a reassembled PDU]"
"16214","31.542264153","172.16.10.9","172.16.20.9","TCP","2962","0.009776296","5004  >  57968 [PSH, ACK] Seq=1847649 Ack=1 Win=85 Len=2896 TSval=2165926537 TSecr=3655907925 [TCP segment of a reassembled PDU]"
"16231","31.570134950","172.16.10.9","172.16.20.9","TCP","2962","0.001090370","5004  >  57968 [PSH, ACK] Seq=1850545 Ack=1 Win=85 Len=2896 TSval=2165926571 TSecr=3655907959 [TCP segment of a reassembled PDU]"
"16265","31.652060821","172.16.10.9","172.16.20.9","TCP","2962","0.004114598","5004  >  57968 [PSH, ACK] Seq=1853441 Ack=1 Win=85 Len=2896 TSval=2165926638 TSecr=3655908021 [TCP segment of a reassembled PDU]"
"16282","31.677624071","172.16.10.9","172.16.20.9","TCP","2962","0.001219493","5004  >  57968 [PSH, ACK] Seq=1856337 Ack=1 Win=85 Len=2896 TSval=2165926661 TSecr=3655908049 [TCP segment of a reassembled PDU]"
"16316","31.752824948","172.16.10.9","172.16.20.9","TCP","2962","0.000004315","5004  >  57968 [PSH, ACK] Seq=1859233 Ack=1 Win=85 Len=2896 TSval=2165926743 TSecr=3655908131 [TCP segment of a reassembled PDU]"
"16333","31.777952684","172.16.10.9","172.16.20.9","TCP","2962","0.001133177","5004  >  57968 [PSH, ACK] Seq=1862129 Ack=1 Win=85 Len=2896 TSval=2165926768 TSecr=3655908156 [TCP segment of a reassembled PDU]"
"16366","31.837279125","172.16.10.9","172.16.20.9","TCP","2962","0.008928840","5004  >  57968 [PSH, ACK] Seq=1865025 Ack=1 Win=85 Len=2896 TSval=2165926844 TSecr=3655908232 [TCP segment of a reassembled PDU]"
"16384","31.875422381","172.16.10.9","172.16.20.9","TCP","2962","0.001564395","5004  >  57968 [PSH, ACK] Seq=1867921 Ack=1 Win=85 Len=2896 TSval=2165926869 TSecr=3655908256 [TCP segment of a reassembled PDU]"
"16417","31.939676936","172.16.10.9","172.16.20.9","TCP","2962","0.001459769","5004  >  57968 [PSH, ACK] Seq=1870817 Ack=1 Win=85 Len=2896 TSval=2165926929 TSecr=3655908317 [TCP segment of a reassembled PDU]"
"16435","31.980900451","172.16.10.9","172.16.20.9","TCP","2962","0.007151819","5004  >  57968 [PSH, ACK] Seq=1873713 Ack=1 Win=85 Len=2896 TSval=2165926966 TSecr=3655908354 [TCP segment of a reassembled PDU]"
"16468","32.038357971","172.16.10.9","172.16.20.9","TCP","2962","0.001321664","5004  >  57968 [PSH, ACK] Seq=1876609 Ack=1 Win=85 Len=2896 TSval=2165927030 TSecr=3655908418 [TCP segment of a reassembled PDU]"
"16482","32.067466642","172.16.10.9","172.16.20.9","TCP","2962","0.001557436","5004  >  57968 [PSH, ACK] Seq=1879505 Ack=1 Win=85 Len=2896 TSval=2165927072 TSecr=3655908460 [TCP segment of a reassembled PDU]"
"16519","32.125094990","172.16.10.9","172.16.20.9","TCP","2962","0.000655967","5004  >  57968 [PSH, ACK] Seq=1882401 Ack=1 Win=85 Len=2896 TSval=2165927129 TSecr=3655908517 [TCP segment of a reassembled PDU]"
"16533","32.146083714","172.16.10.9","172.16.20.9","TCP","2962","0.001686128","5004  >  57968 [PSH, ACK] Seq=1885297 Ack=1 Win=85 Len=2896 TSval=2165927158 TSecr=3655908546 [TCP segment of a reassembled PDU]"
"16569","32.214763894","172.16.10.9","172.16.20.9","TCP","2962","0.003402681","5004  >  57968 [PSH, ACK] Seq=1888193 Ack=1 Win=85 Len=2896 TSval=2165927216 TSecr=3655908604 [TCP segment of a reassembled PDU]"
"16584","32.248667230","172.16.10.9","172.16.20.9","TCP","2962","0.001240705","5004  >  57968 [PSH, ACK] Seq=1891089 Ack=1 Win=85 Len=2896 TSval=2165927237 TSecr=3655908625 [TCP segment of a reassembled PDU]"
"16620","32.332630694","172.16.10.9","172.16.20.9","TCP","2962","0.000000319","5004  >  57968 [PSH, ACK] Seq=1893985 Ack=1 Win=85 Len=2896 TSval=2165927306 TSecr=3655908693 [TCP segment of a reassembled PDU]"
"16635","32.362129032","172.16.10.9","172.16.20.9","TCP","2962","0.001636885","5004  >  57968 [PSH, ACK] Seq=1896881 Ack=1 Win=85 Len=2896 TSval=2165927339 TSecr=3655908727 [TCP segment of a reassembled PDU]"
"16670","32.418829257","172.16.10.9","172.16.20.9","TCP","2962","0.001886400","5004  >  57968 [PSH, ACK] Seq=1899777 Ack=1 Win=85 Len=2896 TSval=2165927425 TSecr=3655908812 [TCP segment of a reassembled PDU]"
