"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"1697","144.537028387","172.16.10.9","172.16.20.9","TCP","2851","0.006680937","5004  >  39686 [PSH, ACK] Seq=3949849 Ack=137 Win=43520 Len=2785 TSval=2165712966 TSecr=3655694354 [TCP segment of a reassembled PDU]"
"1699","144.702876584","172.16.10.9","172.16.20.9","TCP","10066","0.165812523","5004  >  39686 [PSH, ACK] Seq=3952634 Ack=137 Win=43520 Len=10000 TSval=2165713139 TSecr=3655694361 [TCP segment of a reassembled PDU]"
"1701","144.715289772","172.16.10.9","172.16.20.9","TCP","8754","0.011964315","5004  >  39686 [PSH, ACK] Seq=3962634 Ack=137 Win=43520 Len=8688 TSval=2165713139 TSecr=3655694361 [TCP segment of a reassembled PDU]"
"1703","144.732224193","172.16.10.9","172.16.20.9","TCP","6521","0.016900172","5004  >  39686 [PSH, ACK] Seq=3971322 Ack=137 Win=43520 Len=6455 TSval=2165713151 TSecr=3655694539 [TCP segment of a reassembled PDU]"
"1705","144.764389414","172.16.10.9","172.16.20.9","TCP","5858","0.032138928","5004  >  39686 [PSH, ACK] Seq=3977777 Ack=137 Win=43520 Len=5792 TSval=2165713200 TSecr=3655694556 [TCP segment of a reassembled PDU]"
"1707","144.796273824","172.16.10.9","172.16.20.9","TCP","4256","0.031860398","5004  >  39686 [PSH, ACK] Seq=3983569 Ack=137 Win=43520 Len=4190 TSval=2165713200 TSecr=3655694556 [TCP segment of a reassembled PDU]"
"1709","144.799220382","172.16.10.9","172.16.20.9","TCP","3265","0.002927141","5004  >  39686 [PSH, ACK] Seq=3987759 Ack=137 Win=43520 Len=3199 TSval=2165713231 TSecr=3655694588 [TCP segment of a reassembled PDU]"
"1711","144.949421971","172.16.10.9","172.16.20.9","TCP","4410","0.150179932","5004  >  39686 [PSH, ACK] Seq=3990958 Ack=137 Win=43520 Len=4344 TSval=2165713385 TSecr=3655694623 [TCP segment of a reassembled PDU]"
"1713","144.952817523","172.16.10.9","172.16.20.9","TCP","3607","0.002544010","5004  >  39686 [PSH, ACK] Seq=3995302 Ack=137 Win=43520 Len=3541 TSval=2165713385 TSecr=3655694623 [TCP segment of a reassembled PDU]"
"1715","144.958505525","172.16.10.9","172.16.20.9","TCP","4410","0.005664532","5004  >  39686 [PSH, ACK] Seq=3998843 Ack=137 Win=43520 Len=4344 TSval=2165713386 TSecr=3655694623 [TCP segment of a reassembled PDU]"
"1717","144.971572085","172.16.10.9","172.16.20.9","TCP","4410","0.012824296","5004  >  39686 [PSH, ACK] Seq=4003187 Ack=137 Win=43520 Len=4344 TSval=2165713386 TSecr=3655694623 [TCP segment of a reassembled PDU]"
"1719","144.984009747","172.16.10.9","172.16.20.9","TCP","1514","0.012412038","5004  >  39686 [ACK] Seq=4007531 Ack=137 Win=43520 Len=1448 TSval=2165713395 TSecr=3655694783 [TCP segment of a reassembled PDU]"
"1720","144.985383063","172.16.10.9","172.16.20.9","TCP","93","0.001373316","5004  >  39686 [PSH, ACK] Seq=4008979 Ack=137 Win=43520 Len=27 TSval=2165713408 TSecr=3655694795 [TCP segment of a reassembled PDU]"
"1722","144.992404569","172.16.10.9","172.16.20.9","TCP","2960","0.006998085","5004  >  39686 [PSH, ACK] Seq=4009006 Ack=137 Win=43520 Len=2894 TSval=2165713428 TSecr=3655694809 [TCP segment of a reassembled PDU]"
"1724","145.006953811","172.16.10.9","172.16.20.9","TCP","4410","0.001005254","5004  >  39686 [PSH, ACK] Seq=4011900 Ack=137 Win=43520 Len=4344 TSval=2165713428 TSecr=3655694809 [TCP segment of a reassembled PDU]"
"1726","145.009997735","172.16.10.9","172.16.20.9","TCP","1450","0.002383980","5004  >  39686 [PSH, ACK] Seq=4016244 Ack=137 Win=43520 Len=1384 TSval=2165713443 TSecr=3655694830 [TCP segment of a reassembled PDU]"
"1728","145.041970258","172.16.10.9","172.16.20.9","TCP","2787","0.031394840","5004  >  39686 [PSH, ACK] Seq=4017628 Ack=137 Win=43520 Len=2721 TSval=2165713477 TSecr=3655694834 [TCP segment of a reassembled PDU]"
"1730","145.222497134","172.16.10.9","172.16.20.9","TCP","4410","0.179613214","5004  >  39686 [PSH, ACK] Seq=4020349 Ack=137 Win=43520 Len=4344 TSval=2165713658 TSecr=3655694867 [TCP segment of a reassembled PDU]"
"1732","145.232718529","172.16.10.9","172.16.20.9","TCP","4410","0.009757835","5004  >  39686 [PSH, ACK] Seq=4024693 Ack=137 Win=43520 Len=4344 TSval=2165713658 TSecr=3655694867 [TCP segment of a reassembled PDU]"
"1734","145.235968186","172.16.10.9","172.16.20.9","TCP","4410","0.003175663","5004  >  39686 [PSH, ACK] Seq=4029037 Ack=137 Win=43520 Len=4344 TSval=2165713659 TSecr=3655694867 [TCP segment of a reassembled PDU]"
"1736","145.241766315","172.16.10.9","172.16.20.9","TCP","4410","0.005771452","5004  >  39686 [PSH, ACK] Seq=4033381 Ack=137 Win=43520 Len=4344 TSval=2165713669 TSecr=3655695057 [TCP segment of a reassembled PDU]"
"1738","145.245946043","172.16.10.9","172.16.20.9","TCP","4410","0.004160488","5004  >  39686 [PSH, ACK] Seq=4037725 Ack=137 Win=43520 Len=4344 TSval=2165713672 TSecr=3655695060 [TCP segment of a reassembled PDU]"
"1740","145.249561194","172.16.10.9","172.16.20.9","TCP","4410","0.003592249","5004  >  39686 [PSH, ACK] Seq=4042069 Ack=137 Win=43520 Len=4344 TSval=2165713678 TSecr=3655695066 [TCP segment of a reassembled PDU]"
"1742","145.254064981","172.16.10.9","172.16.20.9","TCP","4410","0.004478141","5004  >  39686 [PSH, ACK] Seq=4046413 Ack=137 Win=43520 Len=4344 TSval=2165713682 TSecr=3655695070 [TCP segment of a reassembled PDU]"
"1744","145.259313008","172.16.10.9","172.16.20.9","TCP","4410","0.005218040","5004  >  39686 [PSH, ACK] Seq=4050757 Ack=137 Win=43520 Len=4344 TSval=2165713685 TSecr=3655695073 [TCP segment of a reassembled PDU]"
"1746","145.263372092","172.16.10.9","172.16.20.9","TCP","4410","0.004026672","5004  >  39686 [PSH, ACK] Seq=4055101 Ack=137 Win=43520 Len=4344 TSval=2165713690 TSecr=3655695078 [TCP segment of a reassembled PDU]"
"1748","145.273113570","172.16.10.9","172.16.20.9","TCP","4410","0.009724374","5004  >  39686 [PSH, ACK] Seq=4059445 Ack=137 Win=43520 Len=4344 TSval=2165713695 TSecr=3655695083 [TCP segment of a reassembled PDU]"
"1750","145.276234300","172.16.10.9","172.16.20.9","TCP","4410","0.003014563","5004  >  39686 [PSH, ACK] Seq=4063789 Ack=137 Win=43520 Len=4344 TSval=2165713699 TSecr=3655695087 [TCP segment of a reassembled PDU]"
"1752","145.280815313","172.16.10.9","172.16.20.9","TCP","4410","0.004520505","5004  >  39686 [PSH, ACK] Seq=4068133 Ack=137 Win=43520 Len=4344 TSval=2165713709 TSecr=3655695097 [TCP segment of a reassembled PDU]"
"1754","145.285929342","172.16.10.9","172.16.20.9","TCP","4410","0.005045372","5004  >  39686 [PSH, ACK] Seq=4072477 Ack=137 Win=43520 Len=4344 TSval=2165713712 TSecr=3655695100 [TCP segment of a reassembled PDU]"
"1756","145.289797841","172.16.10.9","172.16.20.9","TCP","4410","0.003847150","5004  >  39686 [PSH, ACK] Seq=4076821 Ack=137 Win=43520 Len=4344 TSval=2165713717 TSecr=3655695105 [TCP segment of a reassembled PDU]"
"1758","145.297442296","172.16.10.9","172.16.20.9","TCP","4410","0.007629060","5004  >  39686 [PSH, ACK] Seq=4081165 Ack=137 Win=43520 Len=4344 TSval=2165713722 TSecr=3655695110 [TCP segment of a reassembled PDU]"
"1760","145.301406247","172.16.10.9","172.16.20.9","TCP","4410","0.003939617","5004  >  39686 [PSH, ACK] Seq=4085509 Ack=137 Win=43520 Len=4344 TSval=2165713726 TSecr=3655695114 [TCP segment of a reassembled PDU]"
"1762","145.305259157","172.16.10.9","172.16.20.9","TCP","4410","0.003816396","5004  >  39686 [PSH, ACK] Seq=4089853 Ack=137 Win=43520 Len=4344 TSval=2165713733 TSecr=3655695121 [TCP segment of a reassembled PDU]"
"1764","145.315005899","172.16.10.9","172.16.20.9","TCP","2960","0.009720150","5004  >  39686 [PSH, ACK] Seq=4094197 Ack=137 Win=43520 Len=2894 TSval=2165713738 TSecr=3655695125 [TCP segment of a reassembled PDU]"
"1766","145.475752630","172.16.10.9","172.16.20.9","TCP","4410","0.160714226","5004  >  39686 [PSH, ACK] Seq=4097091 Ack=137 Win=43520 Len=4344 TSval=2165713912 TSecr=3655695139 [TCP segment of a reassembled PDU]"
"1768","145.478827430","172.16.10.9","172.16.20.9","TCP","467","0.002918644","5004  >  39686 [PSH, ACK] Seq=4101435 Ack=137 Win=43520 Len=401 TSval=2165713912 TSecr=3655695139 [TCP segment of a reassembled PDU]"
"1769","145.479339035","172.16.10.9","172.16.20.9","TCP","1514","0.000511605","5004  >  39686 [ACK] Seq=4101836 Ack=137 Win=43520 Len=1448 TSval=2165713912 TSecr=3655695139 [TCP segment of a reassembled PDU]"
"1771","145.487189366","172.16.10.9","172.16.20.9","TCP","173","0.007860115","5004  >  39686 [PSH, ACK] Seq=4103284 Ack=137 Win=43520 Len=107 TSval=2165713915 TSecr=3655695303 [TCP segment of a reassembled PDU]"
"1773","145.702325350","172.16.10.9","172.16.20.9","TCP","932","0.215111762","5004  >  39686 [PSH, ACK] Seq=4103391 Ack=137 Win=43520 Len=866 TSval=2165714138 TSecr=3655695311 [TCP segment of a reassembled PDU]"
"1775","145.702454546","172.16.10.9","172.16.20.9","TCP","4410","0.000108459","5004  >  39686 [PSH, ACK] Seq=4104257 Ack=137 Win=43520 Len=4344 TSval=2165714138 TSecr=3655695526 [TCP segment of a reassembled PDU]"
"1777","145.710202070","172.16.10.9","172.16.20.9","TCP","712","0.007738489","5004  >  39686 [PSH, ACK] Seq=4108601 Ack=137 Win=43520 Len=646 TSval=2165714138 TSecr=3655695526 [TCP segment of a reassembled PDU]"
"1779","145.754505893","172.16.10.9","172.16.20.9","TCP","3064","0.044279187","5004  >  39686 [PSH, ACK] Seq=4109247 Ack=137 Win=43520 Len=2998 TSval=2165714190 TSecr=3655695534 [TCP segment of a reassembled PDU]"
"1781","145.757608162","172.16.10.9","172.16.20.9","TCP","1449","0.003085846","5004  >  39686 [PSH, ACK] Seq=4112245 Ack=137 Win=43520 Len=1383 TSval=2165714190 TSecr=3655695578 [TCP segment of a reassembled PDU]"
"1783","145.965463093","172.16.10.9","172.16.20.9","TCP","4413","0.207819918","5004  >  39686 [PSH, ACK] Seq=4113628 Ack=137 Win=43520 Len=4347 TSval=2165714401 TSecr=3655695581 [TCP segment of a reassembled PDU]"
"1785","145.969392272","172.16.10.9","172.16.20.9","TCP","1933","0.003913878","5004  >  39686 [PSH, ACK] Seq=4117975 Ack=137 Win=43520 Len=1867 TSval=2165714401 TSecr=3655695789 [TCP segment of a reassembled PDU]"
"1787","146.009578280","172.16.10.9","172.16.20.9","TCP","784","0.040158210","5004  >  39686 [PSH, ACK] Seq=4119842 Ack=137 Win=43520 Len=718 TSval=2165714445 TSecr=3655695793 [TCP segment of a reassembled PDU]"
"1789","146.213400872","172.16.10.9","172.16.20.9","TCP","3399","0.203594596","5004  >  39686 [PSH, ACK] Seq=4120560 Ack=137 Win=43520 Len=3333 TSval=2165714649 TSecr=3655695834 [TCP segment of a reassembled PDU]"
"1791","146.216253364","172.16.10.9","172.16.20.9","TCP","1262","0.002837192","5004  >  39686 [PSH, ACK] Seq=4123893 Ack=137 Win=43520 Len=1196 TSval=2165714649 TSecr=3655696037 [TCP segment of a reassembled PDU]"
"1793","146.257345386","172.16.10.9","172.16.20.9","TCP","1705","0.041069313","5004  >  39686 [PSH, ACK] Seq=4125089 Ack=137 Win=43520 Len=1639 TSval=2165714693 TSecr=3655696040 [TCP segment of a reassembled PDU]"
"1795","146.469086042","172.16.10.9","172.16.20.9","TCP","4812","0.211723255","5004  >  39686 [PSH, ACK] Seq=4126728 Ack=137 Win=43520 Len=4746 TSval=2165714905 TSecr=3655696081 [TCP segment of a reassembled PDU]"
"1797","146.482600388","172.16.10.9","172.16.20.9","TCP","1088","0.013499105","5004  >  39686 [PSH, ACK] Seq=4131474 Ack=137 Win=43520 Len=1022 TSval=2165714905 TSecr=3655696293 [TCP segment of a reassembled PDU]"
"1799","146.522929221","172.16.10.9","172.16.20.9","TCP","692","0.040301826","5004  >  39686 [PSH, ACK] Seq=4132496 Ack=137 Win=43520 Len=626 TSval=2165714959 TSecr=3655696306 [TCP segment of a reassembled PDU]"
"1801","146.709149838","172.16.10.9","172.16.20.9","TCP","2261","0.186205040","5004  >  39686 [PSH, ACK] Seq=4133122 Ack=137 Win=43520 Len=2195 TSval=2165715145 TSecr=3655696347 [TCP segment of a reassembled PDU]"
"1803","146.710165531","172.16.10.9","172.16.20.9","TCP","2987","0.000994611","5004  >  39686 [PSH, ACK] Seq=4135317 Ack=137 Win=43520 Len=2921 TSval=2165715145 TSecr=3655696533 [TCP segment of a reassembled PDU]"
"1805","146.784117387","172.16.10.9","172.16.20.9","TCP","2190","0.073939132","5004  >  39686 [PSH, ACK] Seq=4138238 Ack=137 Win=43520 Len=2124 TSval=2165715219 TSecr=3655696534 [TCP segment of a reassembled PDU]"
"1807","146.970412232","172.16.10.9","172.16.20.9","TCP","3118","0.186273670","5004  >  39686 [PSH, ACK] Seq=4140362 Ack=137 Win=43520 Len=3052 TSval=2165715406 TSecr=3655696608 [TCP segment of a reassembled PDU]"
"1809","146.972512716","172.16.10.9","172.16.20.9","TCP","700","0.002083645","5004  >  39686 [PSH, ACK] Seq=4143414 Ack=137 Win=43520 Len=634 TSval=2165715406 TSecr=3655696794 [TCP segment of a reassembled PDU]"
"1811","147.063148698","172.16.10.9","172.16.20.9","TCP","7306","0.090623462","5004  >  39686 [PSH, ACK] Seq=4144048 Ack=137 Win=43520 Len=7240 TSval=2165715499 TSecr=3655696796 [TCP segment of a reassembled PDU]"
"1813","147.070206092","172.16.10.9","172.16.20.9","TCP","2826","0.007038527","5004  >  39686 [PSH, ACK] Seq=4151288 Ack=137 Win=43520 Len=2760 TSval=2165715499 TSecr=3655696796 [TCP segment of a reassembled PDU]"
"1815","147.072294219","172.16.10.9","172.16.20.9","TCP","8754","0.002064048","5004  >  39686 [PSH, ACK] Seq=4154048 Ack=137 Win=43520 Len=8688 TSval=2165715499 TSecr=3655696887 [TCP segment of a reassembled PDU]"
"1817","147.081664338","172.16.10.9","172.16.20.9","TCP","10202","0.009352042","5004  >  39686 [PSH, ACK] Seq=4162736 Ack=137 Win=43520 Len=10136 TSval=2165715499 TSecr=3655696887 [TCP segment of a reassembled PDU]"
"1819","147.093384860","172.16.10.9","172.16.20.9","TCP","5858","0.011698657","5004  >  39686 [PSH, ACK] Seq=4172872 Ack=137 Win=43520 Len=5792 TSval=2165715508 TSecr=3655696896 [TCP segment of a reassembled PDU]"
"1821","147.098680578","172.16.10.9","172.16.20.9","TCP","15994","0.005270015","5004  >  39686 [PSH, ACK] Seq=4178664 Ack=137 Win=43520 Len=15928 TSval=2165715508 TSecr=3655696896 [TCP segment of a reassembled PDU]"
"1823","147.114608525","172.16.10.9","172.16.20.9","TCP","7306","0.015800190","5004  >  39686 [PSH, ACK] Seq=4194592 Ack=137 Win=43520 Len=7240 TSval=2165715535 TSecr=3655696923 [TCP segment of a reassembled PDU]"
"1825","147.125408407","172.16.10.9","172.16.20.9","TCP","1514","0.010767203","5004  >  39686 [ACK] Seq=4201832 Ack=137 Win=43520 Len=1448 TSval=2165715551 TSecr=3655696938 [TCP segment of a reassembled PDU]"
"1827","147.126325062","172.16.10.9","172.16.20.9","TCP","7306","0.000889025","5004  >  39686 [PSH, ACK] Seq=4203280 Ack=137 Win=43520 Len=7240 TSval=2165715551 TSecr=3655696938 [TCP segment of a reassembled PDU]"
"1829","147.143523051","172.16.10.9","172.16.20.9","TCP","7306","0.016603563","5004  >  39686 [PSH, ACK] Seq=4210520 Ack=137 Win=43520 Len=7240 TSval=2165715551 TSecr=3655696938 [TCP segment of a reassembled PDU]"
"1831","147.164463609","172.16.10.9","172.16.20.9","TCP","5858","0.020907608","5004  >  39686 [PSH, ACK] Seq=4217760 Ack=137 Win=43520 Len=5792 TSval=2165715562 TSecr=3655696949 [TCP segment of a reassembled PDU]"
"1833","147.169935096","172.16.10.9","172.16.20.9","TCP","1514","0.005438015","5004  >  39686 [ACK] Seq=4223552 Ack=137 Win=43520 Len=1448 TSval=2165715601 TSecr=3655696988 [TCP segment of a reassembled PDU]"
"1834","147.170572525","172.16.10.9","172.16.20.9","TCP","4410","0.000637429","5004  >  39686 [PSH, ACK] Seq=4225000 Ack=137 Win=43520 Len=4344 TSval=2165715601 TSecr=3655696988 [TCP segment of a reassembled PDU]"
"1836","147.175372086","172.16.10.9","172.16.20.9","TCP","4410","0.004733574","5004  >  39686 [PSH, ACK] Seq=4229344 Ack=137 Win=43520 Len=4344 TSval=2165715601 TSecr=3655696988 [TCP segment of a reassembled PDU]"
"1838","147.184123871","172.16.10.9","172.16.20.9","TCP","1595","0.008728116","5004  >  39686 [PSH, ACK] Seq=4233688 Ack=137 Win=43520 Len=1529 TSval=2165715611 TSecr=3655696999 [TCP segment of a reassembled PDU]"
"1840","147.215267380","172.16.10.9","172.16.20.9","TCP","4410","0.031116209","5004  >  39686 [PSH, ACK] Seq=4235217 Ack=137 Win=43520 Len=4344 TSval=2165715651 TSecr=3655697008 [TCP segment of a reassembled PDU]"
"1842","147.219073809","172.16.10.9","172.16.20.9","TCP","248","0.003741093","5004  >  39686 [PSH, ACK] Seq=4239561 Ack=137 Win=43520 Len=182 TSval=2165715651 TSecr=3655697008 [TCP segment of a reassembled PDU]"
"1844","147.219483793","172.16.10.9","172.16.20.9","TCP","661","0.000348987","5004  >  39686 [PSH, ACK] Seq=4239743 Ack=137 Win=43520 Len=595 TSval=2165715655 TSecr=3655697043 [TCP segment of a reassembled PDU]"
"1848","147.258869422","172.16.10.9","172.16.20.9","TCP","1071","0.016087512","5004  >  39686 [PSH, ACK] Seq=4240338 Ack=137 Win=43520 Len=1005 TSval=2165715694 TSecr=3655697043 [TCP segment of a reassembled PDU]"
"1850","147.471224824","172.16.10.9","172.16.20.9","TCP","5033","0.212287745","5004  >  39686 [PSH, ACK] Seq=4241343 Ack=137 Win=43520 Len=4967 TSval=2165715907 TSecr=3655697083 [TCP segment of a reassembled PDU]"
"1852","147.488311938","172.16.10.9","172.16.20.9","TCP","3155","0.017066910","5004  >  39686 [PSH, ACK] Seq=4246310 Ack=137 Win=43520 Len=3089 TSval=2165715907 TSecr=3655697295 [TCP segment of a reassembled PDU]"
"1854","147.718553732","172.16.10.9","172.16.20.9","TCP","4410","0.230217967","5004  >  39686 [PSH, ACK] Seq=4249399 Ack=137 Win=43520 Len=4344 TSval=2165716154 TSecr=3655697312 [TCP segment of a reassembled PDU]"
"1856","147.722654865","172.16.10.9","172.16.20.9","TCP","3285","0.004081548","5004  >  39686 [PSH, ACK] Seq=4253743 Ack=137 Win=43520 Len=3219 TSval=2165716154 TSecr=3655697312 [TCP segment of a reassembled PDU]"
"1858","147.728614011","172.16.10.9","172.16.20.9","TCP","1338","0.005929937","5004  >  39686 [PSH, ACK] Seq=4256962 Ack=137 Win=43520 Len=1272 TSval=2165716159 TSecr=3655697547 [TCP segment of a reassembled PDU]"
"1860","147.760030760","172.16.10.9","172.16.20.9","TCP","1247","0.031395368","5004  >  39686 [PSH, ACK] Seq=4258234 Ack=137 Win=43520 Len=1181 TSval=2165716196 TSecr=3655697552 [TCP segment of a reassembled PDU]"
"1862","147.760288108","172.16.10.9","172.16.20.9","TCP","715","0.000242836","5004  >  39686 [PSH, ACK] Seq=4259415 Ack=137 Win=43520 Len=649 TSval=2165716196 TSecr=3655697584 [TCP segment of a reassembled PDU]"
"1864","147.968865493","172.16.10.9","172.16.20.9","TCP","6833","0.208571936","5004  >  39686 [PSH, ACK] Seq=4260064 Ack=137 Win=43520 Len=6767 TSval=2165716405 TSecr=3655697584 [TCP segment of a reassembled PDU]"
"1866","147.979219435","172.16.10.9","172.16.20.9","TCP","4797","0.010339752","5004  >  39686 [PSH, ACK] Seq=4266831 Ack=137 Win=43520 Len=4731 TSval=2165716405 TSecr=3655697793 [TCP segment of a reassembled PDU]"
"1868","148.203835341","172.16.10.9","172.16.20.9","TCP","3586","0.224593497","5004  >  39686 [PSH, ACK] Seq=4271562 Ack=137 Win=43520 Len=3520 TSval=2165716640 TSecr=3655697803 [TCP segment of a reassembled PDU]"
"1870","148.214714816","172.16.10.9","172.16.20.9","TCP","3618","0.010864013","5004  >  39686 [PSH, ACK] Seq=4275082 Ack=137 Win=43520 Len=3552 TSval=2165716640 TSecr=3655698028 [TCP segment of a reassembled PDU]"
"1872","148.277034509","172.16.10.9","172.16.20.9","TCP","3632","0.062061827","5004  >  39686 [PSH, ACK] Seq=4278634 Ack=137 Win=43520 Len=3566 TSval=2165716713 TSecr=3655698039 [TCP segment of a reassembled PDU]"
"1874","148.466935813","172.16.10.9","172.16.20.9","TCP","4410","0.189880187","5004  >  39686 [PSH, ACK] Seq=4282200 Ack=137 Win=43520 Len=4344 TSval=2165716903 TSecr=3655698101 [TCP segment of a reassembled PDU]"
"1876","148.470173750","172.16.10.9","172.16.20.9","TCP","2332","0.003218135","5004  >  39686 [PSH, ACK] Seq=4286544 Ack=137 Win=43520 Len=2266 TSval=2165716903 TSecr=3655698101 [TCP segment of a reassembled PDU]"
"1878","148.497040545","172.16.10.9","172.16.20.9","TCP","2962","0.026842035","5004  >  39686 [PSH, ACK] Seq=4288810 Ack=137 Win=43520 Len=2896 TSval=2165716903 TSecr=3655698291 [TCP segment of a reassembled PDU]"
"1880","148.498919426","172.16.10.9","172.16.20.9","TCP","478","0.001860078","5004  >  39686 [PSH, ACK] Seq=4291706 Ack=137 Win=43520 Len=412 TSval=2165716906 TSecr=3655698294 [TCP segment of a reassembled PDU]"
"1882","148.521639558","172.16.10.9","172.16.20.9","TCP","1142","0.022709842","5004  >  39686 [PSH, ACK] Seq=4292118 Ack=137 Win=43520 Len=1076 TSval=2165716957 TSecr=3655698323 [TCP segment of a reassembled PDU]"
"1884","148.722193531","172.16.10.9","172.16.20.9","TCP","2962","0.200538105","5004  >  39686 [PSH, ACK] Seq=4293194 Ack=137 Win=43520 Len=2896 TSval=2165717158 TSecr=3655698346 [TCP segment of a reassembled PDU]"
"1886","148.727178078","172.16.10.9","172.16.20.9","TCP","2962","0.004968933","5004  >  39686 [PSH, ACK] Seq=4296090 Ack=137 Win=43520 Len=2896 TSval=2165717158 TSecr=3655698346 [TCP segment of a reassembled PDU]"
"1888","148.737271222","172.16.10.9","172.16.20.9","TCP","2275","0.010055142","5004  >  39686 [PSH, ACK] Seq=4298986 Ack=137 Win=43520 Len=2209 TSval=2165717158 TSecr=3655698346 [TCP segment of a reassembled PDU]"
"1890","148.738418390","172.16.10.9","172.16.20.9","TCP","1514","0.001099451","5004  >  39686 [ACK] Seq=4301195 Ack=137 Win=43520 Len=1448 TSval=2165717163 TSecr=3655698551 [TCP segment of a reassembled PDU]"
"1892","148.740048791","172.16.10.9","172.16.20.9","TCP","1157","0.001565995","5004  >  39686 [PSH, ACK] Seq=4302643 Ack=137 Win=43520 Len=1091 TSval=2165717173 TSecr=3655698561 [TCP segment of a reassembled PDU]"
"1894","148.966052140","172.16.10.9","172.16.20.9","TCP","2962","0.225990342","5004  >  39686 [PSH, ACK] Seq=4303734 Ack=137 Win=43520 Len=2896 TSval=2165717402 TSecr=3655698564 [TCP segment of a reassembled PDU]"
"1896","148.969431381","172.16.10.9","172.16.20.9","TCP","412","0.003355281","5004  >  39686 [PSH, ACK] Seq=4306630 Ack=137 Win=43520 Len=346 TSval=2165717402 TSecr=3655698564 [TCP segment of a reassembled PDU]"
"1898","148.969433097","172.16.10.9","172.16.20.9","TCP","2962","-0.000024749","5004  >  39686 [PSH, ACK] Seq=4306976 Ack=137 Win=43520 Len=2896 TSval=2165717402 TSecr=3655698790 [TCP segment of a reassembled PDU]"
"1900","148.971975647","172.16.10.9","172.16.20.9","TCP","351","0.002504677","5004  >  39686 [PSH, ACK] Seq=4309872 Ack=137 Win=43520 Len=285 TSval=2165717405 TSecr=3655698793 [TCP segment of a reassembled PDU]"
"1902","149.042259732","172.16.10.9","172.16.20.9","TCP","1134","0.070259280","5004  >  39686 [PSH, ACK] Seq=4310157 Ack=137 Win=43520 Len=1068 TSval=2165717478 TSecr=3655698796 [TCP segment of a reassembled PDU]"
"1904","149.220280547","172.16.10.9","172.16.20.9","TCP","1579","0.178006293","5004  >  39686 [PSH, ACK] Seq=4311225 Ack=137 Win=43520 Len=1513 TSval=2165717656 TSecr=3655698866 [TCP segment of a reassembled PDU]"
"1906","149.220449508","172.16.10.9","172.16.20.9","TCP","5858","0.000154412","5004  >  39686 [PSH, ACK] Seq=4312738 Ack=137 Win=43520 Len=5792 TSval=2165717656 TSecr=3655699044 [TCP segment of a reassembled PDU]"
"1908","149.235245454","172.16.10.9","172.16.20.9","TCP","4274","0.014787990","5004  >  39686 [PSH, ACK] Seq=4318530 Ack=137 Win=43520 Len=4208 TSval=2165717656 TSecr=3655699044 [TCP segment of a reassembled PDU]"
"1910","149.238494816","172.16.10.9","172.16.20.9","TCP","8754","0.003223691","5004  >  39686 [PSH, ACK] Seq=4322738 Ack=137 Win=43520 Len=8688 TSval=2165717656 TSecr=3655699044 [TCP segment of a reassembled PDU]"
"1912","149.247532444","172.16.10.9","172.16.20.9","TCP","7306","0.009017420","5004  >  39686 [PSH, ACK] Seq=4331426 Ack=137 Win=43520 Len=7240 TSval=2165717656 TSecr=3655699044 [TCP segment of a reassembled PDU]"
"1914","149.257855917","172.16.10.9","172.16.20.9","TCP","8754","0.010302831","5004  >  39686 [PSH, ACK] Seq=4338666 Ack=137 Win=43520 Len=8688 TSval=2165717671 TSecr=3655699059 [TCP segment of a reassembled PDU]"
"1916","149.266867445","172.16.10.9","172.16.20.9","TCP","1325","0.008987237","5004  >  39686 [PSH, ACK] Seq=4347354 Ack=137 Win=43520 Len=1259 TSval=2165717694 TSecr=3655699082 [TCP segment of a reassembled PDU]"
"1918","149.266893040","172.16.10.9","172.16.20.9","TCP","2962","-0.000027021","5004  >  39686 [PSH, ACK] Seq=4348613 Ack=137 Win=43520 Len=2896 TSval=2165717700 TSecr=3655699082 [TCP segment of a reassembled PDU]"
"1920","149.269923729","172.16.10.9","172.16.20.9","TCP","1134","0.002784920","5004  >  39686 [PSH, ACK] Seq=4351509 Ack=137 Win=43520 Len=1068 TSval=2165717703 TSecr=3655699091 [TCP segment of a reassembled PDU]"
"1922","149.465994330","172.16.10.9","172.16.20.9","TCP","5858","0.195917812","5004  >  39686 [PSH, ACK] Seq=4352577 Ack=137 Win=43520 Len=5792 TSval=2165717902 TSecr=3655699094 [TCP segment of a reassembled PDU]"
"1924","149.470808376","172.16.10.9","172.16.20.9","TCP","534","0.004795197","5004  >  39686 [PSH, ACK] Seq=4358369 Ack=137 Win=43520 Len=468 TSval=2165717902 TSecr=3655699094 [TCP segment of a reassembled PDU]"
"1926","149.471436603","172.16.10.9","172.16.20.9","TCP","1514","0.000598681","5004  >  39686 [ACK] Seq=4358837 Ack=137 Win=43520 Len=1448 TSval=2165717902 TSecr=3655699290 [TCP segment of a reassembled PDU]"
"1927","149.473135085","172.16.10.9","172.16.20.9","TCP","573","0.001698482","5004  >  39686 [PSH, ACK] Seq=4360285 Ack=137 Win=43520 Len=507 TSval=2165717907 TSecr=3655699295 [TCP segment of a reassembled PDU]"
