"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"1074","15.046319583","172.16.20.1","172.16.20.9","TCP","5858","0.006747145","5004  >  36330 [PSH, ACK] Seq=2817186 Ack=1 Win=85 Len=5792 TSval=2121634355 TSecr=3180731223"
"1076","15.050910256","172.16.20.1","172.16.20.9","TCP","2505","0.004441405","5004  >  36330 [PSH, ACK] Seq=2822978 Ack=1 Win=85 Len=2439 TSval=2121634362 TSecr=3180731230"
"1078","15.060021361","172.16.20.1","172.16.20.9","TCP","5858","0.009085209","5004  >  36330 [PSH, ACK] Seq=2825417 Ack=1 Win=85 Len=5792 TSval=2121634382 TSecr=3180731241"
"1080","15.071053481","172.16.20.1","172.16.20.9","TCP","4274","0.010979397","5004  >  36330 [PSH, ACK] Seq=2831209 Ack=1 Win=85 Len=4208 TSval=2121634382 TSecr=3180731241"
"1082","15.073937928","172.16.20.1","172.16.20.9","TCP","7306","0.002856214","5004  >  36330 [PSH, ACK] Seq=2835417 Ack=1 Win=85 Len=7240 TSval=2121634383 TSecr=3180731251"
"1084","15.083671228","172.16.20.1","172.16.20.9","TCP","1514","0.009143642","5004  >  36330 [ACK] Seq=2842657 Ack=1 Win=85 Len=1448 TSval=2121634397 TSecr=3180731262"
"1085","15.083672923","172.16.20.1","172.16.20.9","TCP","2445","0.000001695","5004  >  36330 [PSH, ACK] Seq=2844105 Ack=1 Win=85 Len=2379 TSval=2121634397 TSecr=3180731262"
"1087","15.264965866","172.16.20.1","172.16.20.9","TCP","7306","0.181256523","5004  >  36330 [PSH, ACK] Seq=2846484 Ack=1 Win=85 Len=7240 TSval=2121634587 TSecr=3180731274"
"1089","15.275092612","172.16.20.1","172.16.20.9","TCP","2826","0.009630680","5004  >  36330 [PSH, ACK] Seq=2853724 Ack=1 Win=85 Len=2760 TSval=2121634587 TSecr=3180731274"
"1091","15.278954489","172.16.20.1","172.16.20.9","TCP","7306","0.003838590","5004  >  36330 [PSH, ACK] Seq=2856484 Ack=1 Win=85 Len=7240 TSval=2121634587 TSecr=3180731274"
"1092","15.289507267","172.16.20.1","172.16.20.9","TCP","1514","0.010552778","5004  >  36330 [ACK] Seq=2863724 Ack=1 Win=85 Len=1448 TSval=2121634598 TSecr=3180731466"
"1093","15.289645666","172.16.20.1","172.16.20.9","TCP","8754","0.000138399","5004  >  36330 [PSH, ACK] Seq=2865172 Ack=1 Win=85 Len=8688 TSval=2121634598 TSecr=3180731466"
"1095","15.300530136","172.16.20.1","172.16.20.9","TCP","8754","0.009939003","5004  >  36330 [PSH, ACK] Seq=2873860 Ack=1 Win=85 Len=8688 TSval=2121634612 TSecr=3180731466"
"1097","15.310412427","172.16.20.1","172.16.20.9","TCP","8754","0.009856244","5004  >  36330 [PSH, ACK] Seq=2882548 Ack=1 Win=85 Len=8688 TSval=2121634612 TSecr=3180731466"
"1099","15.319167686","172.16.20.1","172.16.20.9","TCP","2484","0.008730311","5004  >  36330 [PSH, ACK] Seq=2891236 Ack=1 Win=85 Len=2418 TSval=2121634633 TSecr=3180731501"
"1101","15.320770983","172.16.20.1","172.16.20.9","TCP","4410","0.001577885","5004  >  36330 [PSH, ACK] Seq=2893654 Ack=1 Win=85 Len=4344 TSval=2121634635 TSecr=3180731501"
"1103","15.335732005","172.16.20.1","172.16.20.9","TCP","5858","0.014581731","5004  >  36330 [PSH, ACK] Seq=2897998 Ack=1 Win=85 Len=5792 TSval=2121634635 TSecr=3180731501"
"1105","15.343092245","172.16.20.1","172.16.20.9","TCP","4410","0.006254638","5004  >  36330 [PSH, ACK] Seq=2903790 Ack=1 Win=85 Len=4344 TSval=2121634643 TSecr=3180731510"
"1107","15.346519403","172.16.20.1","172.16.20.9","TCP","7306","0.003409176","5004  >  36330 [PSH, ACK] Seq=2908134 Ack=1 Win=85 Len=7240 TSval=2121634643 TSecr=3180731510"
"1109","15.354980640","172.16.20.1","172.16.20.9","TCP","5858","0.008063930","5004  >  36330 [PSH, ACK] Seq=2915374 Ack=1 Win=85 Len=5792 TSval=2121634666 TSecr=3180731534"
"1111","15.360516558","172.16.20.1","172.16.20.9","TCP","206","0.005513556","5004  >  36330 [PSH, ACK] Seq=2921166 Ack=1 Win=85 Len=140 TSval=2121634678 TSecr=3180731545"
"1112","15.360518169","172.16.20.1","172.16.20.9","TCP","5858","0.000001611","5004  >  36330 [PSH, ACK] Seq=2921306 Ack=1 Win=85 Len=5792 TSval=2121634679 TSecr=3180731545"
"1114","15.366467440","172.16.20.1","172.16.20.9","TCP","2962","0.005578833","5004  >  36330 [PSH, ACK] Seq=2927098 Ack=1 Win=85 Len=2896 TSval=2121634683 TSecr=3180731545"
"1116","15.368989301","172.16.20.1","172.16.20.9","TCP","4410","0.002489346","5004  >  36330 [PSH, ACK] Seq=2929994 Ack=1 Win=85 Len=4344 TSval=2121634683 TSecr=3180731545"
"1118","15.375224558","172.16.20.1","172.16.20.9","TCP","1192","0.005689621","5004  >  36330 [PSH, ACK] Seq=2934338 Ack=1 Win=85 Len=1126 TSval=2121634689 TSecr=3180731557"
"1120","15.507998878","172.16.20.1","172.16.20.9","TCP","7306","0.132167194","5004  >  36330 [PSH, ACK] Seq=2935464 Ack=1 Win=85 Len=7240 TSval=2121634830 TSecr=3180731566"
"1122","15.515112330","172.16.20.1","172.16.20.9","TCP","2826","0.006692072","5004  >  36330 [PSH, ACK] Seq=2942704 Ack=1 Win=85 Len=2760 TSval=2121634830 TSecr=3180731566"
"1124","15.518738029","172.16.20.1","172.16.20.9","TCP","7306","0.003599136","5004  >  36330 [PSH, ACK] Seq=2945464 Ack=1 Win=85 Len=7240 TSval=2121634831 TSecr=3180731566"
"1126","15.524859703","172.16.20.1","172.16.20.9","TCP","1514","0.005872386","5004  >  36330 [ACK] Seq=2952704 Ack=1 Win=85 Len=1448 TSval=2121634838 TSecr=3180731706"
"1127","15.526675447","172.16.20.1","172.16.20.9","TCP","982","0.001815744","5004  >  36330 [PSH, ACK] Seq=2954152 Ack=1 Win=85 Len=916 TSval=2121634841 TSecr=3180731706"
"1129","15.550308861","172.16.20.1","172.16.20.9","TCP","8754","0.023616891","5004  >  36330 [PSH, ACK] Seq=2955068 Ack=1 Win=85 Len=8688 TSval=2121634873 TSecr=3180731717"
"1131","15.570196375","172.16.20.1","172.16.20.9","TCP","1378","0.019711961","5004  >  36330 [PSH, ACK] Seq=2963756 Ack=1 Win=85 Len=1312 TSval=2121634873 TSecr=3180731717"
"1132","15.570198141","172.16.20.1","172.16.20.9","TCP","8754","0.000001766","5004  >  36330 [PSH, ACK] Seq=2965068 Ack=1 Win=85 Len=8688 TSval=2121634873 TSecr=3180731717"
"1134","15.579351485","172.16.20.1","172.16.20.9","TCP","8754","0.008049280","5004  >  36330 [PSH, ACK] Seq=2973756 Ack=1 Win=85 Len=8688 TSval=2121634873 TSecr=3180731717"
"1136","15.588320546","172.16.20.1","172.16.20.9","TCP","1514","0.008937017","5004  >  36330 [ACK] Seq=2982444 Ack=1 Win=85 Len=1448 TSval=2121634902 TSecr=3180731770"
"1137","15.590365192","172.16.20.1","172.16.20.9","TCP","5424","0.002044646","5004  >  36330 [PSH, ACK] Seq=2983892 Ack=1 Win=85 Len=5358 TSval=2121634902 TSecr=3180731770"
"1139","15.749350866","172.16.20.1","172.16.20.9","TCP","7306","0.158968967","5004  >  36330 [PSH, ACK] Seq=2989250 Ack=1 Win=85 Len=7240 TSval=2121635072 TSecr=3180731781"
"1141","15.755539358","172.16.20.1","172.16.20.9","TCP","2826","0.006121274","5004  >  36330 [PSH, ACK] Seq=2996490 Ack=1 Win=85 Len=2760 TSval=2121635072 TSecr=3180731781"
"1143","15.758618880","172.16.20.1","172.16.20.9","TCP","2962","0.003057077","5004  >  36330 [PSH, ACK] Seq=2999250 Ack=1 Win=85 Len=2896 TSval=2121635072 TSecr=3180731940"
"1145","15.761330253","172.16.20.1","172.16.20.9","TCP","1343","0.002675867","5004  >  36330 [PSH, ACK] Seq=3002146 Ack=1 Win=85 Len=1277 TSval=2121635078 TSecr=3180731946"
"1147","15.837104173","172.16.20.1","172.16.20.9","TCP","8754","0.075691209","5004  >  36330 [PSH, ACK] Seq=3003423 Ack=1 Win=85 Len=8688 TSval=2121635160 TSecr=3180731952"
"1149","15.846512962","172.16.20.1","172.16.20.9","TCP","169","0.007941403","5004  >  36330 [PSH, ACK] Seq=3012111 Ack=1 Win=85 Len=103 TSval=2121635160 TSecr=3180731952"
"1151","15.988101804","172.16.20.1","172.16.20.9","TCP","10066","0.141209945","5004  >  36330 [PSH, ACK] Seq=3012214 Ack=1 Win=85 Len=10000 TSval=2121635311 TSecr=3180732037"
"1153","15.997845108","172.16.20.1","172.16.20.9","TCP","8754","0.008695528","5004  >  36330 [PSH, ACK] Seq=3022214 Ack=1 Win=85 Len=8688 TSval=2121635311 TSecr=3180732037"
"1155","16.006417631","172.16.20.1","172.16.20.9","TCP","1759","0.008547108","5004  >  36330 [PSH, ACK] Seq=3030902 Ack=1 Win=85 Len=1693 TSval=2121635312 TSecr=3180732180"
"1157","16.031723222","172.16.20.1","172.16.20.9","TCP","3168","0.025280288","5004  >  36330 [PSH, ACK] Seq=3032595 Ack=1 Win=85 Len=3102 TSval=2121635354 TSecr=3180732197"
"1158","16.033800254","172.16.20.1","172.16.20.9","TCP","2962","0.002077032","5004  >  36330 [PSH, ACK] Seq=3035697 Ack=1 Win=85 Len=2896 TSval=2121635354 TSecr=3180732197"
"1160","16.040264146","172.16.20.1","172.16.20.9","TCP","1022","0.005920004","5004  >  36330 [PSH, ACK] Seq=3038593 Ack=1 Win=85 Len=956 TSval=2121635357 TSecr=3180732225"
"1162","16.259759197","172.16.20.1","172.16.20.9","TCP","7248","0.219441686","5004  >  36330 [PSH, ACK] Seq=3039549 Ack=1 Win=85 Len=7182 TSval=2121635582 TSecr=3180732231"
"1164","16.267519932","172.16.20.1","172.16.20.9","TCP","5858","0.007668896","5004  >  36330 [PSH, ACK] Seq=3046731 Ack=1 Win=85 Len=5792 TSval=2121635582 TSecr=3180732450"
"1166","16.274530450","172.16.20.1","172.16.20.9","TCP","1150","0.006979121","5004  >  36330 [PSH, ACK] Seq=3052523 Ack=1 Win=85 Len=1084 TSval=2121635590 TSecr=3180732458"
"1168","16.359889986","172.16.20.1","172.16.20.9","TCP","4585","0.085335923","5004  >  36330 [PSH, ACK] Seq=3053607 Ack=1 Win=85 Len=4519 TSval=2121635682 TSecr=3180732465"
"1170","16.412142206","172.16.20.1","172.16.20.9","TCP","1079","0.052237018","5004  >  36330 [PSH, ACK] Seq=3058126 Ack=1 Win=85 Len=1013 TSval=2121635735 TSecr=3180732550"
"1172","16.500581846","172.16.20.1","172.16.20.9","TCP","4614","0.088424741","5004  >  36330 [PSH, ACK] Seq=3059139 Ack=1 Win=85 Len=4548 TSval=2121635823 TSecr=3180732603"
"1174","16.506384328","172.16.20.1","172.16.20.9","TCP","7833","0.005769942","5004  >  36330 [PSH, ACK] Seq=3063687 Ack=1 Win=85 Len=7767 TSval=2121635823 TSecr=3180732691"
"1176","16.605122629","172.16.20.1","172.16.20.9","TCP","7214","0.098716266","5004  >  36330 [PSH, ACK] Seq=3071454 Ack=1 Win=85 Len=7148 TSval=2121635928 TSecr=3180732697"
"1178","16.744094984","172.16.20.1","172.16.20.9","TCP","10066","0.138911633","5004  >  36330 [PSH, ACK] Seq=3078602 Ack=1 Win=85 Len=10000 TSval=2121636067 TSecr=3180732796"
"1180","16.759598435","172.16.20.1","172.16.20.9","TCP","1149","0.015485693","5004  >  36330 [PSH, ACK] Seq=3088602 Ack=1 Win=85 Len=1083 TSval=2121636067 TSecr=3180732935"
"1182","16.788016759","172.16.20.1","172.16.20.9","TCP","499","0.028395892","5004  >  36330 [PSH, ACK] Seq=3089685 Ack=1 Win=85 Len=433 TSval=2121636110 TSecr=3180732950"
"1184","16.788318441","172.16.20.1","172.16.20.9","TCP","5598","0.000284932","5004  >  36330 [PSH, ACK] Seq=3090118 Ack=1 Win=85 Len=5532 TSval=2121636111 TSecr=3180732979"
"1186","16.839377353","172.16.20.1","172.16.20.9","TCP","1245","0.051049471","5004  >  36330 [PSH, ACK] Seq=3095650 Ack=1 Win=85 Len=1179 TSval=2121636162 TSecr=3180732979"
"1188","17.007394486","172.16.20.1","172.16.20.9","TCP","10026","0.168000641","5004  >  36330 [PSH, ACK] Seq=3096829 Ack=1 Win=85 Len=9960 TSval=2121636330 TSecr=3180733030"
"1190","17.049148032","172.16.20.1","172.16.20.9","TCP","2875","0.041731106","5004  >  36330 [PSH, ACK] Seq=3106789 Ack=1 Win=85 Len=2809 TSval=2121636372 TSecr=3180733198"
"1192","17.050899098","172.16.20.1","172.16.20.9","TCP","3452","0.001732412","5004  >  36330 [PSH, ACK] Seq=3109598 Ack=1 Win=85 Len=3386 TSval=2121636372 TSecr=3180733240"
"1194","17.150872778","172.16.20.1","172.16.20.9","TCP","2867","0.099955063","5004  >  36330 [PSH, ACK] Seq=3112984 Ack=1 Win=85 Len=2801 TSval=2121636473 TSecr=3180733241"
"1196","17.152578093","172.16.20.1","172.16.20.9","TCP","1508","0.001689495","5004  >  36330 [PSH, ACK] Seq=3115785 Ack=1 Win=85 Len=1442 TSval=2121636474 TSecr=3180733341"
"1198","17.239570823","172.16.20.1","172.16.20.9","TCP","3157","0.086328304","5004  >  36330 [PSH, ACK] Seq=3117227 Ack=1 Win=85 Len=3091 TSval=2121636562 TSecr=3180733344"
"1200","17.242209757","172.16.20.1","172.16.20.9","TCP","4735","0.002593297","5004  >  36330 [PSH, ACK] Seq=3120318 Ack=1 Win=85 Len=4669 TSval=2121636562 TSecr=3180733430"
"1202","17.283081955","172.16.20.1","172.16.20.9","TCP","10066","0.040679048","5004  >  36330 [PSH, ACK] Seq=3124987 Ack=1 Win=85 Len=10000 TSval=2121636606 TSecr=3180733433"
"1204","17.294383193","172.16.20.1","172.16.20.9","TCP","8754","0.010990697","5004  >  36330 [PSH, ACK] Seq=3134987 Ack=1 Win=85 Len=8688 TSval=2121636606 TSecr=3180733433"
"1206","17.308815586","172.16.20.1","172.16.20.9","TCP","329","0.014399035","5004  >  36330 [PSH, ACK] Seq=3143675 Ack=1 Win=85 Len=263 TSval=2121636606 TSecr=3180733474"
"1208","17.329082183","172.16.20.1","172.16.20.9","TCP","4937","0.018225903","5004  >  36330 [PSH, ACK] Seq=3143938 Ack=1 Win=85 Len=4871 TSval=2121636652 TSecr=3180733501"
"1210","17.510351025","172.16.20.1","172.16.20.9","TCP","6322","0.179739290","5004  >  36330 [PSH, ACK] Seq=3148809 Ack=1 Win=85 Len=6256 TSval=2121636833 TSecr=3180733521"
"1212","17.552077267","172.16.20.1","172.16.20.9","TCP","8754","0.041348722","5004  >  36330 [PSH, ACK] Seq=3155065 Ack=1 Win=85 Len=8688 TSval=2121636875 TSecr=3180733701"
"1214","17.559866618","172.16.20.1","172.16.20.9","TCP","1378","0.006787347","5004  >  36330 [PSH, ACK] Seq=3163753 Ack=1 Win=85 Len=1312 TSval=2121636875 TSecr=3180733701"
"1216","17.561270875","172.16.20.1","172.16.20.9","TCP","1514","0.000893673","5004  >  36330 [ACK] Seq=3165065 Ack=1 Win=85 Len=1448 TSval=2121636876 TSecr=3180733744"
"1217","17.562640932","172.16.20.1","172.16.20.9","TCP","1278","0.001370057","5004  >  36330 [PSH, ACK] Seq=3166513 Ack=1 Win=85 Len=1212 TSval=2121636883 TSecr=3180733751"
"1219","17.745490538","172.16.20.1","172.16.20.9","TCP","7306","0.182136812","5004  >  36330 [PSH, ACK] Seq=3167725 Ack=1 Win=85 Len=7240 TSval=2121637068 TSecr=3180733754"
"1221","17.757748454","172.16.20.1","172.16.20.9","TCP","2249","0.011900456","5004  >  36330 [PSH, ACK] Seq=3174965 Ack=1 Win=85 Len=2183 TSval=2121637068 TSecr=3180733754"
"1223","17.758870585","172.16.20.1","172.16.20.9","TCP","4410","0.001098893","5004  >  36330 [PSH, ACK] Seq=3177148 Ack=1 Win=85 Len=4344 TSval=2121637068 TSecr=3180733754"
"1225","17.763822775","172.16.20.1","172.16.20.9","TCP","977","0.004644660","5004  >  36330 [PSH, ACK] Seq=3181492 Ack=1 Win=85 Len=911 TSval=2121637080 TSecr=3180733948"
"1227","17.811798938","172.16.20.1","172.16.20.9","TCP","2306","0.047187721","5004  >  36330 [PSH, ACK] Seq=3182403 Ack=1 Win=85 Len=2240 TSval=2121637134 TSecr=3180733955"
"1229","17.857937139","172.16.20.1","172.16.20.9","TCP","4448","0.046031157","5004  >  36330 [PSH, ACK] Seq=3184643 Ack=1 Win=85 Len=4382 TSval=2121637180 TSecr=3180734002"
"1231","17.994291180","172.16.20.1","172.16.20.9","TCP","4255","0.135521628","5004  >  36330 [PSH, ACK] Seq=3189025 Ack=1 Win=85 Len=4189 TSval=2121637317 TSecr=3180734049"
"1233","18.000179099","172.16.20.1","172.16.20.9","TCP","1474","0.005871231","5004  >  36330 [PSH, ACK] Seq=3193214 Ack=1 Win=85 Len=1408 TSval=2121637317 TSecr=3180734185"
"1235","18.057584130","172.16.20.1","172.16.20.9","TCP","6602","0.056748379","5004  >  36330 [PSH, ACK] Seq=3194622 Ack=1 Win=85 Len=6536 TSval=2121637380 TSecr=3180734191"
"1237","18.108153091","172.16.20.1","172.16.20.9","TCP","5657","0.050501519","5004  >  36330 [PSH, ACK] Seq=3201158 Ack=1 Win=85 Len=5591 TSval=2121637431 TSecr=3180734248"
"1239","18.258911463","172.16.20.1","172.16.20.9","TCP","10066","0.150740257","5004  >  36330 [PSH, ACK] Seq=3206749 Ack=1 Win=85 Len=10000 TSval=2121637581 TSecr=3180734299"
"1241","18.268192760","172.16.20.1","172.16.20.9","TCP","8754","0.008710559","5004  >  36330 [PSH, ACK] Seq=3216749 Ack=1 Win=85 Len=8688 TSval=2121637582 TSecr=3180734299"
"1243","18.306362024","172.16.20.1","172.16.20.9","TCP","3094","0.038142810","5004  >  36330 [PSH, ACK] Seq=3225437 Ack=1 Win=85 Len=3028 TSval=2121637582 TSecr=3180734450"
"1245","18.334632765","172.16.20.1","172.16.20.9","TCP","4410","0.028173544","5004  >  36330 [PSH, ACK] Seq=3228465 Ack=1 Win=85 Len=4344 TSval=2121637657 TSecr=3180734497"
"1247","18.338347465","172.16.20.1","172.16.20.9","TCP","4410","0.002892610","5004  >  36330 [PSH, ACK] Seq=3232809 Ack=1 Win=85 Len=4344 TSval=2121637657 TSecr=3180734497"
"1249","18.342277316","172.16.20.1","172.16.20.9","TCP","4410","0.003753414","5004  >  36330 [PSH, ACK] Seq=3237153 Ack=1 Win=85 Len=4344 TSval=2121637658 TSecr=3180734526"
"1251","18.346664170","172.16.20.1","172.16.20.9","TCP","1823","0.004367219","5004  >  36330 [PSH, ACK] Seq=3241497 Ack=1 Win=85 Len=1757 TSval=2121637661 TSecr=3180734529"
"1253","18.510235549","172.16.20.1","172.16.20.9","TCP","5858","0.163541920","5004  >  36330 [PSH, ACK] Seq=3243254 Ack=1 Win=85 Len=5792 TSval=2121637833 TSecr=3180734537"
"1255","18.515043093","172.16.20.1","172.16.20.9","TCP","4274","0.004608530","5004  >  36330 [PSH, ACK] Seq=3249046 Ack=1 Win=85 Len=4208 TSval=2121637833 TSecr=3180734537"
"1257","18.519242302","172.16.20.1","172.16.20.9","TCP","5858","0.004157164","5004  >  36330 [PSH, ACK] Seq=3253254 Ack=1 Win=85 Len=5792 TSval=2121637833 TSecr=3180734701"
"1259","18.530014500","172.16.20.1","172.16.20.9","TCP","2962","0.010684450","5004  >  36330 [PSH, ACK] Seq=3259046 Ack=1 Win=85 Len=2896 TSval=2121637838 TSecr=3180734706"
"1261","18.534493054","172.16.20.1","172.16.20.9","TCP","3917","0.004459307","5004  >  36330 [PSH, ACK] Seq=3261942 Ack=1 Win=85 Len=3851 TSval=2121637842 TSecr=3180734706"
"1263","18.552168877","172.16.20.1","172.16.20.9","TCP","4410","0.017614226","5004  >  36330 [PSH, ACK] Seq=3265793 Ack=1 Win=85 Len=4344 TSval=2121637875 TSecr=3180734725"
"1265","18.555180402","172.16.20.1","172.16.20.9","TCP","2622","0.002997422","5004  >  36330 [PSH, ACK] Seq=3270137 Ack=1 Win=85 Len=2556 TSval=2121637875 TSecr=3180734725"
"1267","18.756553231","172.16.20.1","172.16.20.9","TCP","5858","0.201352747","5004  >  36330 [PSH, ACK] Seq=3272693 Ack=1 Win=85 Len=5792 TSval=2121638079 TSecr=3180734746"
"1269","18.761519601","172.16.20.1","172.16.20.9","TCP","785","0.004912931","5004  >  36330 [PSH, ACK] Seq=3278485 Ack=1 Win=85 Len=719 TSval=2121638079 TSecr=3180734746"
"1271","18.761850130","172.16.20.1","172.16.20.9","TCP","7306","0.000279050","5004  >  36330 [PSH, ACK] Seq=3279204 Ack=1 Win=85 Len=7240 TSval=2121638079 TSecr=3180734947"
"1273","18.771300353","172.16.20.1","172.16.20.9","TCP","1514","0.008968601","5004  >  36330 [ACK] Seq=3286444 Ack=1 Win=85 Len=1448 TSval=2121638085 TSecr=3180734952"
"1274","18.771301895","172.16.20.1","172.16.20.9","TCP","4238","0.000001542","5004  >  36330 [PSH, ACK] Seq=3287892 Ack=1 Win=85 Len=4172 TSval=2121638085 TSecr=3180734952"
"1276","18.811406190","172.16.20.1","172.16.20.9","TCP","7306","0.040075713","5004  >  36330 [PSH, ACK] Seq=3292064 Ack=1 Win=85 Len=7240 TSval=2121638134 TSecr=3180734962"
"1278","18.818266137","172.16.20.1","172.16.20.9","TCP","2826","0.006842744","5004  >  36330 [PSH, ACK] Seq=3299304 Ack=1 Win=85 Len=2760 TSval=2121638134 TSecr=3180734962"
"1280","18.820406388","172.16.20.1","172.16.20.9","TCP","7306","0.002114899","5004  >  36330 [PSH, ACK] Seq=3302064 Ack=1 Win=85 Len=7240 TSval=2121638134 TSecr=3180735002"
"1282","18.828042016","172.16.20.1","172.16.20.9","TCP","1514","0.005772924","5004  >  36330 [ACK] Seq=3309304 Ack=1 Win=85 Len=1448 TSval=2121638143 TSecr=3180735009"
"1283","18.829608716","172.16.20.1","172.16.20.9","TCP","7306","0.001566700","5004  >  36330 [PSH, ACK] Seq=3310752 Ack=1 Win=85 Len=7240 TSval=2121638143 TSecr=3180735009"
"1285","18.838594548","172.16.20.1","172.16.20.9","TCP","7306","0.008966244","5004  >  36330 [PSH, ACK] Seq=3317992 Ack=1 Win=85 Len=7240 TSval=2121638143 TSecr=3180735009"
"1287","18.845980828","172.16.20.1","172.16.20.9","TCP","7306","0.007362969","5004  >  36330 [PSH, ACK] Seq=3325232 Ack=1 Win=85 Len=7240 TSval=2121638152 TSecr=3180735020"
"1289","18.852259289","172.16.20.1","172.16.20.9","TCP","5858","0.006254334","5004  >  36330 [PSH, ACK] Seq=3332472 Ack=1 Win=85 Len=5792 TSval=2121638161 TSecr=3180735029"
"1291","18.858690372","172.16.20.1","172.16.20.9","TCP","1514","0.006406036","5004  >  36330 [ACK] Seq=3338264 Ack=1 Win=85 Len=1448 TSval=2121638175 TSecr=3180735043"
"1292","18.860210633","172.16.20.1","172.16.20.9","TCP","4410","0.001520261","5004  >  36330 [PSH, ACK] Seq=3339712 Ack=1 Win=85 Len=4344 TSval=2121638175 TSecr=3180735043"
"1294","18.868313186","172.16.20.1","172.16.20.9","TCP","4410","0.008086059","5004  >  36330 [PSH, ACK] Seq=3344056 Ack=1 Win=85 Len=4344 TSval=2121638175 TSecr=3180735043"
"1296","18.877516834","172.16.20.1","172.16.20.9","TCP","4410","0.009180531","5004  >  36330 [PSH, ACK] Seq=3348400 Ack=1 Win=85 Len=4344 TSval=2121638183 TSecr=3180735051"
"1298","18.880587677","172.16.20.1","172.16.20.9","TCP","5858","0.003046012","5004  >  36330 [PSH, ACK] Seq=3352744 Ack=1 Win=85 Len=5792 TSval=2121638183 TSecr=3180735051"
"1300","18.887824901","172.16.20.1","172.16.20.9","TCP","4410","0.005430569","5004  >  36330 [PSH, ACK] Seq=3358536 Ack=1 Win=85 Len=4344 TSval=2121638200 TSecr=3180735068"
"1302","18.891176127","172.16.20.1","172.16.20.9","TCP","1514","0.003324420","5004  >  36330 [ACK] Seq=3362880 Ack=1 Win=85 Len=1448 TSval=2121638210 TSecr=3180735078"
"1303","18.892804302","172.16.20.1","172.16.20.9","TCP","4410","0.001628175","5004  >  36330 [PSH, ACK] Seq=3364328 Ack=1 Win=85 Len=4344 TSval=2121638210 TSecr=3180735078"
"1305","18.902562135","172.16.20.1","172.16.20.9","TCP","4410","0.009741869","5004  >  36330 [PSH, ACK] Seq=3368672 Ack=1 Win=85 Len=4344 TSval=2121638210 TSecr=3180735078"
"1307","18.905915933","172.16.20.1","172.16.20.9","TCP","4410","0.003330791","5004  >  36330 [PSH, ACK] Seq=3373016 Ack=1 Win=85 Len=4344 TSval=2121638215 TSecr=3180735083"
"1309","18.910205158","172.16.20.1","172.16.20.9","TCP","4410","0.003468150","5004  >  36330 [PSH, ACK] Seq=3377360 Ack=1 Win=85 Len=4344 TSval=2121638225 TSecr=3180735093"
"1311","18.918298532","172.16.20.1","172.16.20.9","TCP","4410","0.008078390","5004  >  36330 [PSH, ACK] Seq=3381704 Ack=1 Win=85 Len=4344 TSval=2121638229 TSecr=3180735097"
"1313","18.923874653","172.16.20.1","172.16.20.9","TCP","1514","0.005549697","5004  >  36330 [PSH, ACK] Seq=3386048 Ack=1 Win=85 Len=1448 TSval=2121638241 TSecr=3180735109"
"1315","18.990655739","172.16.20.1","172.16.20.9","TCP","2962","0.020505827","5004  >  36330 [PSH, ACK] Seq=3387496 Ack=1 Win=85 Len=2896 TSval=2121638313 TSecr=3180735160"
"1317","18.992845167","172.16.20.1","172.16.20.9","TCP","2962","0.001998484","5004  >  36330 [PSH, ACK] Seq=3390392 Ack=1 Win=85 Len=2896 TSval=2121638313 TSecr=3180735160"
"1319","18.995377928","172.16.20.1","172.16.20.9","TCP","2962","0.002498238","5004  >  36330 [PSH, ACK] Seq=3393288 Ack=1 Win=85 Len=2896 TSval=2121638313 TSecr=3180735160"
"1321","19.001840546","172.16.20.1","172.16.20.9","TCP","2962","0.006441155","5004  >  36330 [PSH, ACK] Seq=3396184 Ack=1 Win=85 Len=2896 TSval=2121638315 TSecr=3180735183"
"1323","19.004046144","172.16.20.1","172.16.20.9","TCP","2962","0.002187897","5004  >  36330 [PSH, ACK] Seq=3399080 Ack=1 Win=85 Len=2896 TSval=2121638318 TSecr=3180735186"
"1325","19.006387942","172.16.20.1","172.16.20.9","TCP","4410","0.002306721","5004  >  36330 [PSH, ACK] Seq=3401976 Ack=1 Win=85 Len=4344 TSval=2121638318 TSecr=3180735186"
"1327","19.010896586","172.16.20.1","172.16.20.9","TCP","4410","0.004190460","5004  >  36330 [PSH, ACK] Seq=3406320 Ack=1 Win=85 Len=4344 TSval=2121638324 TSecr=3180735192"
"1329","19.017930688","172.16.20.1","172.16.20.9","TCP","4410","0.007018298","5004  >  36330 [PSH, ACK] Seq=3410664 Ack=1 Win=85 Len=4344 TSval=2121638329 TSecr=3180735195"
"1331","19.025715984","172.16.20.1","172.16.20.9","TCP","3080","0.007762906","5004  >  36330 [PSH, ACK] Seq=3415008 Ack=1 Win=85 Len=3014 TSval=2121638333 TSecr=3180735201"
"1333","19.133566280","172.16.20.1","172.16.20.9","TCP","4410","0.107819019","5004  >  36330 [PSH, ACK] Seq=3418022 Ack=1 Win=85 Len=4344 TSval=2121638456 TSecr=3180735216"
"1335","19.142940723","172.16.20.1","172.16.20.9","TCP","4410","0.008921222","5004  >  36330 [PSH, ACK] Seq=3422366 Ack=1 Win=85 Len=4344 TSval=2121638456 TSecr=3180735216"
